"Date Sampled","Address","1st Draw","2-3 Minute","5 Minute","numAddr","geometry"
"6/21/2016","61XX S RHODES","7.6","31","3.4","6100 S RHODES",c(-77.5195843716727, 40.1123852974786)
"1/12/2017","61XX S RHODES","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6100 S RHODES",c(-77.5195843716727, 40.1123852974786)
"6/21/2016","61XX S RHODES AVE","3.1","4.8","6.1","6100 S RHODES AVE",c(-77.5194225369205, 40.1121496177824)
"5/1/2018","61XX S RHODES AVE","< 1","< 1","< 1","6100 S RHODES AVE",c(-77.5194225369205, 40.1121496177824)
"12/19/2018","61XX S RHODES AVE","1.6","1.7","< 1","6100 S RHODES AVE",c(-77.5194225369205, 40.1121496177824)
"11/21/2019","61XX S RICHMOND ST","3.4","1.7","1.4","6100 S RICHMOND ST",c(-77.5194225291708, 40.1121493839269)
"6/3/2019","61XX S RUTHERFORD AVE","1.6","4.8","< 1","6100 S RUTHERFORD AVE",c(-77.5194225212614, 40.1121491292056)
"12/3/2019","61XX S RUTHERFORD AVE","3.5","7","2","6100 S RUTHERFORD AVE",c(-77.5194225212614, 40.1121491292056)
"3/2/2022","61XX S RUTHERFORD AVE","1.7","3.6","0.6","6100 S RUTHERFORD AVE",c(-77.5194225212614, 40.1121491292056)
"4/24/2019","61XX S SAINT LAWRENCE AVE","< 1","< 1","< 1","6100 S SAINT LAWRENCE AVE",c(-77.5194225370398, 40.1121496210861)
"7/26/2019","61XX S SAINT LAWRENCE AVE","2.5","2","1.6","6100 S SAINT LAWRENCE AVE",c(-77.5194225370398, 40.1121496210861)
"12/15/2019","61XX S SEELEY AVE","< 1","< 1","< 1","6100 S SEELEY AVE",c(-77.5194225346428, 40.1121494445085)
"2/13/2017","61XX S UNIVERSITY AVE","4.2","1.3","1.1","6100 S UNIVERSITY AVE",c(-77.5194225382599, 40.1121496566914)
"1/31/2018","61XX S UNIVERSITY AVE","2.7","< 1","< 1","6100 S UNIVERSITY AVE",c(-77.5194225382599, 40.1121496566914)
"12/6/2019","61XX S UNIVERSITY AVE","2.8","2.9","1.1","6100 S UNIVERSITY AVE",c(-77.5194225382599, 40.1121496566914)
"8/30/2020","61XX S UNIVERSITY AVE","< 1","< 1","< 1","6100 S UNIVERSITY AVE",c(-77.5194225382599, 40.1121496566914)
"9/11/2020","61XX S UNIVERSITY AVE","< 1","< 1","< 1","6100 S UNIVERSITY AVE",c(-77.5194225382599, 40.1121496566914)
"2/27/2021","61XX S UNIVERSITY AVE","5","3.2","2.3","6100 S UNIVERSITY AVE",c(-77.5194225382599, 40.1121496566914)
"8/18/2021","61XX S UNIVERSITY AVE","<1.0","<1.0","<1.0","6100 S UNIVERSITY AVE",c(-77.5194225382599, 40.1121496566914)
"8/8/2019","61XX S VERNON AVE","< 1","< 1","< 1","6100 S VERNON AVE",c(-77.5194225367174, 40.1121496112397)
"1/26/2022","61XX S VERNON AVE","<0.5","<0.5","<0.5","6100 S VERNON AVE",c(-77.5194225367174, 40.1121496112397)
"8/11/2019","61XX S WASHTENAW AVE","2","5.2","3.2","6100 S WASHTENAW AVE",c(-77.5194225296955, 40.1121494006002)
"12/16/2019","61XX S WASHTENAW AVE","< 1","< 1","< 1","6100 S WASHTENAW AVE",c(-77.5194225296955, 40.1121494006002)
"1/28/2018","61XX S WOODLAWN AVE","< 1","< 1","< 1","6100 S WOODLAWN AVE",c(-77.5194225384284, 40.1121496611391)
"7/4/2018","61XX S WOODLAWN AVE","1.5","< 1","< 1","6100 S WOODLAWN AVE",c(-77.5194225384284, 40.1121496611391)
"8/26/2019","61XX S WOODLAWN AVE","< 1","< 1","< 1","6100 S WOODLAWN AVE",c(-77.5194225384284, 40.1121496611391)
"12/28/2019","61XX S WOODLAWN AVE","< 1","1","< 1","6100 S WOODLAWN AVE",c(-77.5194225384284, 40.1121496611391)
"3/31/2021","61XX S WOODLAWN AVE","< 1","< 1","< 1","6100 S WOODLAWN AVE",c(-77.5194225384284, 40.1121496611391)
"3/7/2019","61XX W 55TH ST","1.9","2.5","2","6100 W 55TH ST",c(-77.5194224818739, 40.1121491731042)
"7/22/2019","61XX W 55TH ST","1.5","1.3","1.1","6100 W 55TH ST",c(-77.5194224818739, 40.1121491731042)
"9/14/2019","61XX W 59TH ST","1.5","4.3","2","6100 W 59TH ST",c(-77.5194225086156, 40.1121491731043)
"4/28/2019","61XX W 63RD PL","2.1","3.1","3.6","6100 W 63RD PL",c(-77.5194225374492, 40.1121491730376)
"7/25/2021","61XX W 63RD PL","3.5","2.6","1.6","6100 W 63RD PL",c(-77.5194225374492, 40.1121491730376)
"12/5/2019","61XX W 64TH ST","4.1","3.2","1.2","6100 W 64TH ST",c(-77.5194225408817, 40.1121491730412)
"8/6/2018","61XX W ARLINGTON PL","< 1","< 1","< 1","6100 W ARLINGTON PL",c(-77.5194220200422, 40.1121495593163)
"12/2/2020","61XX W BERENICE AVE","< 1","4.3","1.7","6100 W BERENICE AVE",c(-77.5194219175628, 40.1121491778386)
"9/28/2019","61XX W BYRON ST","1.1","1.7","1.3","6100 W BYRON ST",c(-77.5194219144455, 40.1121491778599)
"3/24/2021","61XX W CORNELIA AVE","1.8","< 1","< 1","6100 W CORNELIA AVE",c(-77.5194219403971, 40.1121491778764)
"9/12/2016","61XX W DAKIN ST","6.9","20","33","6100 W DAKIN ST",c(-77.5194219112215, 40.112149177846)
"11/19/2016","61XX W DAKIN ST","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6100 W DAKIN ST",c(-77.5194219112215, 40.112149177846)
"2/1/2017","61XX W DAKIN ST","< 1","< 1","< 1","6100 W DAKIN ST",c(-77.5194219112215, 40.112149177846)
"11/4/2018","61XX W DAKIN ST","4","3.3","2.4","6100 W DAKIN ST",c(-77.5194219112215, 40.112149177846)
"11/19/2016","61XX W DAKIN ST**","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6100 W DAKIN ST**",c(-77.5194219112215, 40.112149177846)
"7/9/2018","61XX W DAKIN ST**","26","5.1","2.7","6100 W DAKIN ST**",c(-77.5194219112215, 40.112149177846)
"1/9/2019","61XX W DAKIN ST**","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6100 W DAKIN ST**",c(-77.5194219112215, 40.112149177846)
"2/29/2016","61XX W EDDY ST","<1","<1","<1","6100 W EDDY ST",c(-77.5194219370983, 40.1121491778446)
"4/28/2016","61XX W EDDY ST","<1","<1","<1","6100 W EDDY ST",c(-77.5194219370983, 40.1121491778446)
"11/11/2019","61XX W EDDY ST","7.4","3.9","3.2","6100 W EDDY ST",c(-77.5194219370983, 40.1121491778446)
"8/18/2019","61XX W FLETCHER ST","3","11","3","6100 W FLETCHER ST",c(-77.5194219633001, 40.1121491777897)
"1/30/2020","61XX W FOSTER AVE","2.8","3.1","3.6","6100 W FOSTER AVE",c(-77.5194218271461, 40.112149175856)
"10/24/2019","61XX W FULLERTON AVE","1.4","< 1","< 1","6100 W FULLERTON AVE",c(-77.5194220117147, 40.1121491769793)
"10/10/2021","61XX W Giddings St","6.8","26","7.2","6100 W Giddings St",c(-77.5194218590078, 40.1121491782844)
"12/20/2021","61XX W Giddings St","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6100 W Giddings St",c(-77.5194218590078, 40.1121491782844)
"10/10/2021","61XX W GIDDINGS ST","6.8","26","7.2","6100 W GIDDINGS ST",c(-77.5194218590078, 40.1121491782844)
"10/11/2021","61XX W GIDDINGS ST","6.6","4","3.2","6100 W GIDDINGS ST",c(-77.5194218590078, 40.1121491782844)
"2/26/2019","61XX W GRACE ST","3","7","1.1","6100 W GRACE ST",c(-77.5194219207639, 40.112149177837)
"7/23/2019","61XX W GRACE ST","1.9","5.8","1.6","6100 W GRACE ST",c(-77.5194219207639, 40.112149177837)
"8/23/2021","61XX W GRACE ST","4.7","9.8","3.1","6100 W GRACE ST",c(-77.5194219207639, 40.112149177837)
"10/23/2021","61XX W GRACE ST","1.5","1.2","2.1","6100 W GRACE ST",c(-77.5194219207639, 40.112149177837)
"5/11/2018","61XX W GRAND AVE","3.8","2.4","1.1","6100 W GRAND AVE",c(-77.5194220215597, 40.1121491763512)
"5/15/2019","61XX W HENDERSON ST","4","5.8","1.7","6100 W HENDERSON ST",c(-77.5194219502508, 40.1121491778282)
"4/6/2019","61XX W LAWRENCE AVE","3.9","17","2.7","6100 W LAWRENCE AVE",c(-77.5194218562199, 40.1121491788214)
"9/29/2019","61XX W LAWRENCE AVE","4.8","4.9","1.9","6100 W LAWRENCE AVE",c(-77.5194218562199, 40.1121491788214)
"12/7/2019","61XX W LAWRENCE AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6100 W LAWRENCE AVE",c(-77.5194218562199, 40.1121491788214)
"8/31/2016","61XX W LELAND AVE","5.4","7.9","2.3","6100 W LELAND AVE",c(-77.5194218626319, 40.1121491780283)
"4/21/2019","61XX W LELAND AVE","15","2.7","1.6","6100 W LELAND AVE",c(-77.5194218626319, 40.1121491780283)
"9/11/2019","61XX W LELAND AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6100 W LELAND AVE",c(-77.5194218626319, 40.1121491780283)
"7/6/2018","61XX W MELROSE ST","< 1","< 1","< 1","6100 W MELROSE ST",c(-77.5194219567918, 40.1121491778439)
"8/4/2018","61XX W MELROSE ST","4.4","4.2","3.5","6100 W MELROSE ST",c(-77.5194219567918, 40.1121491778439)
"9/25/2020","61XX W MELROSE ST","1.3","1.8","1.8","6100 W MELROSE ST",c(-77.5194219567918, 40.1121491778439)
"5/11/2019","61XX W MONTROSE AVE","< 1","< 1","< 1","6100 W MONTROSE AVE",c(-77.5194218816175, 40.1121491778767)
"3/5/2019","61XX W NELSON ST","2.5","2.3","6.5","6100 W NELSON ST",c(-77.5194219698215, 40.1121491777704)
"7/21/2019","61XX W NELSON ST","1.2","3.2","1.6","6100 W NELSON ST",c(-77.5194219698215, 40.1121491777704)
"1/17/2022","61XX W NELSON ST","3.1","5.8","1","6100 W NELSON ST",c(-77.5194219698215, 40.1121491777704)
"9/7/2021","61XX W PATTERSON AVE","1.7","1.5","1.8","6100 W PATTERSON AVE",c(-77.5194219304902, 40.1121491778561)
"1/19/2019","61XX W PETERSON AVE","6.2","4.6","1.9","6100 W PETERSON AVE",c(-77.5194217753388, 40.1121491789907)
"8/2/2019","61XX W PETERSON AVE","5.9","17","3.9","6100 W PETERSON AVE",c(-77.5194217753388, 40.1121491789907)
"1/23/2020","61XX W PETERSON AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6100 W PETERSON AVE",c(-77.5194217753388, 40.1121491789907)
"5/6/2016","61XX W ROSCOE ST","1.77","<1","<1","6100 W ROSCOE ST",c(-77.5194219468994, 40.112149177825)
"10/22/2019","61XX W ROSCOE ST","5.7","9.9","3.6","6100 W ROSCOE ST",c(-77.5194219468994, 40.112149177825)
"1/17/2021","61XX W SEMINOLE ST","1.3","1.1","< 1","6100 W SEMINOLE ST",c(-77.5194217948164, 40.112149178101)
"7/9/2018","61XX W WARWICK AVE","2","2","1.6","6100 W WARWICK AVE",c(-77.5194219239256, 40.1121491778389)
"4/28/2019","61XX W WARWICK AVE","5","3.4","2.6","6100 W WARWICK AVE",c(-77.5194219239256, 40.1121491778389)
"8/19/2020","61XX W WARWICK AVE","2.4","11","3.8","6100 W WARWICK AVE",c(-77.5194219239256, 40.1121491778389)
"3/25/2022","61XX W WARWICK AVE","6.9","7","2","6100 W WARWICK AVE",c(-77.5194219239256, 40.1121491778389)
"7/27/2019","61XX W WARWICK ST","1.7","2.3","2.1","6100 W WARWICK ST",c(-77.5195843716727, 40.1123852974786)
"1/3/2019","61XX W WAVELAND AVE","2.5","3","1.1","6100 W WAVELAND AVE",c(-77.519421927214, 40.1121491778423)
"8/5/2019","61XX W WAVELAND AVE","5.7","20","5.5","6100 W WAVELAND AVE",c(-77.519421927214, 40.1121491778423)
"8/22/2019","61XX W WAVELAND AVE","1.4","2.7","1.1","6100 W WAVELAND AVE",c(-77.519421927214, 40.1121491778423)
"1/23/2020","61XX W WAVELAND AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6100 W WAVELAND AVE",c(-77.519421927214, 40.1121491778423)
"1/17/2017","62XX N ALBANY AVE","3.4","3.1","1.4","6200 N ALBANY AVE",c(-77.5194217725113, 40.1121493805976)
"9/13/2020","62XX N ARTESIAN AVE","2.1","3.9","2.4","6200 N ARTESIAN AVE",c(-77.5194217738647, 40.1121494237875)
"8/2/2019","62XX N AVERS AVE","3.1","9.6","1.9","6200 N AVERS AVE",c(-77.5194217705013, 40.1121493302849)
"12/2/2021","62XX N AVERS AVE","1.3","5.6","1.1","6200 N AVERS AVE",c(-77.5194217705013, 40.1121493302849)
"8/10/2018","62XX N BELL AVE","1.6","< 1","< 1","6200 N BELL AVE",c(-77.5194217729365, 40.1121494380234)
"7/29/2019","62XX N BERNARD ST","2.2","5.1","1.4","6200 N BERNARD ST",c(-77.5194217716608, 40.112149357827)
"8/16/2020","62XX N BERNARD ST","6.4","12","14","6200 N BERNARD ST",c(-77.5194217716608, 40.112149357827)
"3/31/2019","62XX N CALDWELL AVE","1.6","5.1","< 1","6200 N CALDWELL AVE",c(-77.5194217655343, 40.1121492368466)
"7/16/2018","62XX N CAMPBELL AVE","6.3","4.4","4","6200 N CAMPBELL AVE",c(-77.5194217739238, 40.1121494207232)
"7/24/2019","62XX N CAMPBELL AVE","< 1","12","1.7","6200 N CAMPBELL AVE",c(-77.5194217739238, 40.1121494207232)
"7/25/2019","62XX N CAMPBELL AVE","3.8","9.6","3.9","6200 N CAMPBELL AVE",c(-77.5194217739238, 40.1121494207232)
"8/19/2019","62XX N CLAREMONT AVE","1.5","2.1","1.3","6200 N CLAREMONT AVE",c(-77.5194217741134, 40.1121494303278)
"1/7/2020","62XX N CLAREMONT AVE","< 1","< 1","< 1","6200 N CLAREMONT AVE",c(-77.5194217741134, 40.1121494303278)
"7/22/2019","62XX N FAIRFIELD AVE","< 1","< 1","< 1","6200 N FAIRFIELD AVE",c(-77.5194217733891, 40.1121494045037)
"9/3/2016","62XX N FOREST GLEN AVE","11","7.4","6.5","6200 N FOREST GLEN AVE",c(-77.5194217693846, 40.1121492905934)
"3/28/2018","62XX N FOREST GLEN AVE","< 1","< 1","< 1","6200 N FOREST GLEN AVE",c(-77.5194217693846, 40.1121492905934)
"2/17/2019","62XX N FOREST GLEN AVE","3.4","2.1","1.8","6200 N FOREST GLEN AVE",c(-77.5194217693846, 40.1121492905934)
"7/20/2021","62XX N FOREST GLEN AVE","1.3","6.7","2","6200 N FOREST GLEN AVE",c(-77.5194217693846, 40.1121492905934)
"7/20/2021","62XX N FOREST GLEN AVE","1.3","6.7","2","6200 N FOREST GLEN AVE",c(-77.5194217693846, 40.1121492905934)
"4/28/2017","62XX N FORESTGLEN AVE","1.3","6.2","5.6","6200 N FORESTGLEN AVE",c(-77.5195843716727, 40.1123852974786)
"2/16/2018","62XX N FRANCISCO AVE","2.4","< 1","< 1","6200 N FRANCISCO AVE",c(-77.5194217730193, 40.1121493945021)
"2/13/2019","62XX N GLENWOOD AVE","< 1","< 1","< 1","6200 N GLENWOOD AVE",c(-77.5194217757951, 40.1121494941257)
"4/30/2019","62XX N GREENVIEW","2.4","61","12","6200 N GREENVIEW",c(-77.5195843716727, 40.1123852974786)
"7/9/2019","62XX N GREENVIEW","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6200 N GREENVIEW",c(-77.5195843716727, 40.1123852974786)
"2/26/2019","62XX N HAMLIN AVE","3.2","7.2","4.4","6200 N HAMLIN AVE",c(-77.5194217706916, 40.1121493341884)
"11/13/2019","62XX N HAMLIN AVE","1.7","3.5","1.4","6200 N HAMLIN AVE",c(-77.5194217706916, 40.1121493341884)
"2/11/2019","62XX N HARDING AVE","2.5","3.2","3.4","6200 N HARDING AVE",c(-77.5194217701808, 40.1121493235061)
"3/24/2019","62XX N HARDING AVE","3.2","6.5","1.1","6200 N HARDING AVE",c(-77.5194217701808, 40.1121493235061)
"3/26/2019","62XX N HARDING AVE","2.1","2.4","5","6200 N HARDING AVE",c(-77.5194217701808, 40.1121493235061)
"4/14/2019","62XX N HERMITAGE AVE","< 1","1.5","< 1","6200 N HERMITAGE AVE",c(-77.5194217755709, 40.1121494728268)
"9/30/2019","62XX N HOYNE AVE","< 1","1.1","< 1","6200 N HOYNE AVE",c(-77.5194217746258, 40.1121494466719)
"5/24/2021","62XX N HOYNE AVE","4.7","9","1.1","6200 N HOYNE AVE",c(-77.5194217746258, 40.1121494466719)
"9/24/2016","62XX N INDIAN RD","8.7","8.1","1.1","6200 N INDIAN RD",c(-77.5194217611472, 40.11214918353)
"4/29/2018","62XX N KARLOV AVE","6.3","10","4.8","6200 N KARLOV AVE",c(-77.5194217696337, 40.1121493133268)
"1/28/2019","62XX N KARLOV AVE","1.4","3.4","< 1","6200 N KARLOV AVE",c(-77.5194217696337, 40.1121493133268)
"3/3/2019","62XX N KARLOV AVE","1.5","2","2.2","6200 N KARLOV AVE",c(-77.5194217696337, 40.1121493133268)
"5/4/2019","62XX N KARLOV AVE","3.4","6.7","1.9","6200 N KARLOV AVE",c(-77.5194217696337, 40.1121493133268)
"10/31/2019","62XX N KARLOV AVE","1.9","7.6","1.3","6200 N KARLOV AVE",c(-77.5194217696337, 40.1121493133268)
"5/1/2020","62XX N KARLOV AVE","6.9","4","1.6","6200 N KARLOV AVE",c(-77.5194217696337, 40.1121493133268)
"4/8/2022","62XX N KARLOV AVE","3.4","27","26","6200 N KARLOV AVE",c(-77.5194217696337, 40.1121493133268)
"5/21/2016","62XX N KEDVALE AVE","1.16","7.6","1.72","6200 N KEDVALE AVE",c(-77.5194217695463, 40.1121493106046)
"6/24/2016","62XX N KEDVALE AVE","3","2.4","1.6","6200 N KEDVALE AVE",c(-77.5194217695463, 40.1121493106046)
"7/1/2018","62XX N KEDVALE AVE","3.5","19","4.3","6200 N KEDVALE AVE",c(-77.5194217695463, 40.1121493106046)
"8/17/2018","62XX N KEDVALE AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6200 N KEDVALE AVE",c(-77.5194217695463, 40.1121493106046)
"2/17/2021","62XX N KEDVALE AVE","1.2","1.6","< 1","6200 N KEDVALE AVE",c(-77.5194217695463, 40.1121493106046)
"3/12/2019","62XX N KEELER AVE","8.7","7.7","6.9","6200 N KEELER AVE",c(-77.5194217692672, 40.1121493067067)
"7/10/2019","62XX N KEELER AVE","4.7","14","3.2","6200 N KEELER AVE",c(-77.5194217692672, 40.1121493067067)
"11/4/2021","62XX N KEELER AVE","6.7","8","4.1","6200 N KEELER AVE",c(-77.5194217692672, 40.1121493067067)
"4/15/2019","62XX N KEYSTONE AVE","2.3","1.8","1.2","6200 N KEYSTONE AVE",c(-77.5194217698988, 40.1121493172691)
"4/22/2019","62XX N KEYSTONE AVE","1.4","2","1.9","6200 N KEYSTONE AVE",c(-77.5194217698988, 40.1121493172691)
"9/27/2021","62XX N KEYSTONE AVE","3.4","12","2.7","6200 N KEYSTONE AVE",c(-77.5194217698988, 40.1121493172691)
"7/16/2018","62XX N KILDARE AVE","5","11","3.2","6200 N KILDARE AVE",c(-77.5194217689411, 40.1121492999309)
"9/2/2019","62XX N KILDARE AVE","3.3","4.1","2.2","6200 N KILDARE AVE",c(-77.5194217689411, 40.1121492999309)
"12/7/2019","62XX N KILDARE AVE","1.8","6.6","1.7","6200 N KILDARE AVE",c(-77.5194217689411, 40.1121492999309)
"12/15/2019","62XX N KILDARE AVE","4.8","9.5","5.7","6200 N KILDARE AVE",c(-77.5194217689411, 40.1121492999309)
"8/24/2016","62XX N KIRKWOOD AVE","4.1","3.3","3","6200 N KIRKWOOD AVE",c(-77.5194217675067, 40.1121492878927)
"12/28/2016","62XX N KIRKWOOD AVE","2.9","5.2","3.7","6200 N KIRKWOOD AVE",c(-77.5194217675067, 40.1121492878927)
"2/18/2018","62XX N KIRKWOOD AVE","1.1","1.1","< 1","6200 N KIRKWOOD AVE",c(-77.5194217675067, 40.1121492878927)
"2/17/2019","62XX N KIRKWOOD AVE","3.7","2.9","2","6200 N KIRKWOOD AVE",c(-77.5194217675067, 40.1121492878927)
"3/20/2019","62XX N KIRKWOOD AVE","3.5","11","2","6200 N KIRKWOOD AVE",c(-77.5194217675067, 40.1121492878927)
"3/31/2019","62XX N KIRKWOOD AVE","3.3","3.3","1.8","6200 N KIRKWOOD AVE",c(-77.5194217675067, 40.1121492878927)
"2/25/2020","62XX N KIRKWOOD AVE","3.2","12","1.7","6200 N KIRKWOOD AVE",c(-77.5194217675067, 40.1121492878927)
"9/26/2021","62XX N KIRKWOOD AVE","2.2","2","3","6200 N KIRKWOOD AVE",c(-77.5194217675067, 40.1121492878927)
"3/31/2019","62XX N KNOX AVE","< 1","1.1","< 1","6200 N KNOX AVE",c(-77.5194217705486, 40.1121492816879)
"8/13/2019","62XX N KOSTNER AVE","2.3","4.7","2.6","6200 N KOSTNER AVE",c(-77.5194217687854, 40.1121492939536)
"2/9/2020","62XX N LA CROSSE AVE","3.3","11","1.1","6200 N LA CROSSE AVE",c(-77.5194217672979, 40.1121492639028)
"3/4/2017","62XX N LAKEWOOD AVE","4.1","2.5","1.5","6200 N LAKEWOOD AVE",c(-77.5194217765704, 40.1121495016207)
"3/16/2019","62XX N Lakewood Ave","17","6.6","3","6200 N Lakewood Ave",c(-77.5194217765704, 40.1121495016207)
"4/4/2019","62XX N LAKEWOOD AVE","2.6","2.3","1.6","6200 N LAKEWOOD AVE",c(-77.5194217765704, 40.1121495016207)
"9/18/2019","62XX N LAKEWOOD AVE","4.1","3.6","9.6","6200 N LAKEWOOD AVE",c(-77.5194217765704, 40.1121495016207)
"9/18/2019","62XX N LAKEWOOD AVE","4.1","3.6","9.6","6200 N LAKEWOOD AVE",c(-77.5194217765704, 40.1121495016207)
"3/3/2020","62XX N LAKEWOOD AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6200 N LAKEWOOD AVE",c(-77.5194217765704, 40.1121495016207)
"7/7/2020","62XX N LAKEWOOD AVE","2","2.7","1.6","6200 N LAKEWOOD AVE",c(-77.5194217765704, 40.1121495016207)
"9/23/2020","62XX N LAKEWOOD AVE","7.9","5","3.9","6200 N LAKEWOOD AVE",c(-77.5194217765704, 40.1121495016207)
"2/3/2021","62XX N LAKEWOOD AVE","< 1","< 1","< 1","6200 N LAKEWOOD AVE",c(-77.5194217765704, 40.1121495016207)
"4/13/2022","62XX N Lakewood Ave","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6200 N Lakewood Ave",c(-77.5194217765704, 40.1121495016207)
"9/26/2021","62XX N LAKEWOOD AVE","3.4","3.9","5.7","6200 N LAKEWOOD AVE",c(-77.5194217765704, 40.1121495016207)
"6/12/2019","62XX N LE MAI","9.8","43","7.2","6200 N LE MAI",c(-77.5195843716727, 40.1123852974786)
"8/5/2019","62XX N LE MAI","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6200 N LE MAI",c(-77.5195843716727, 40.1123852974786)
"4/7/2019","62XX N LE MAI AVE","1.6","11","< 1","6200 N LE MAI AVE",c(-77.5194217636225, 40.1121492383259)
"4/22/2019","62XX N LE MAI AVE","11","4.7","3.9","6200 N LE MAI AVE",c(-77.5194217636225, 40.1121492383259)
"7/10/2019","62XX N LE MAI AVE","4","1.9","1.1","6200 N LE MAI AVE",c(-77.5194217636225, 40.1121492383259)
"10/3/2021","62XX N Le Mai Ave","6.5","15","7.8","6200 N Le Mai Ave",c(-77.5194217636225, 40.1121492383259)
"2/7/2019","62XX N LEGETT","5.9","15","7.1","6200 N LEGETT",c(-77.5195843716727, 40.1123852974786)
"4/20/2019","62XX N LEGETT","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6200 N LEGETT",c(-77.5195843716727, 40.1123852974786)
"7/3/2018","62XX N LEGETT AVE","3.4","7.1","1.8","6200 N LEGETT AVE",c(-77.5194217665055, 40.1121492518599)
"10/14/2019","62XX N LEGETT AVE","< 1","< 1","< 1","6200 N LEGETT AVE",c(-77.5194217665055, 40.1121492518599)
"1/14/2019","62XX N LENOX AVE","1.7","1.4","1","6200 N LENOX AVE",c(-77.5194217646141, 40.1121492490611)
"1/9/2020","62XX N LENOX AVE","4.3","10","2.8","6200 N LENOX AVE",c(-77.5194217646141, 40.1121492490611)
"2/25/2020","62XX N LENOX AVE","4.2","9.5","8.7","6200 N LENOX AVE",c(-77.5194217646141, 40.1121492490611)
"8/16/2021","62XX N LENOX AVE","2.8","9.8","5.9","6200 N LENOX AVE",c(-77.5194217646141, 40.1121492490611)
"8/2/2018","62XX N LEONA AVE","5.7","2.1","1.9","6200 N LEONA AVE",c(-77.5194217682705, 40.112149242724)
"3/1/2019","62XX N LEONA AVE","6.5","5.3","6.7","6200 N LEONA AVE",c(-77.5194217682705, 40.112149242724)
"6/3/2019","62XX N LEONA AVE","2.8","4.5","2.4","6200 N LEONA AVE",c(-77.5194217682705, 40.112149242724)
"6/16/2019","62XX N LEONA AVE","6","5.1","3.7","6200 N LEONA AVE",c(-77.5194217682705, 40.112149242724)
"6/18/2019","62XX N LEONA AVE","6.6","13","3.2","6200 N LEONA AVE",c(-77.5194217682705, 40.112149242724)
"11/13/2019","62XX N LEONA AVE","< 1","< 1","< 1","6200 N LEONA AVE",c(-77.5194217682705, 40.112149242724)
"5/20/2021","62XX N Leona Ave","10","17","3.2","6200 N Leona Ave",c(-77.5194217682705, 40.112149242724)
"7/26/2021","62XX N Leona Ave","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6200 N Leona Ave",c(-77.5194217682705, 40.112149242724)
"9/21/2019","62XX N LEROY AVE","7","16","2.8","6200 N LEROY AVE",c(-77.519421765493, 40.1121492411141)
"1/15/2020","62XX N LEROY AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"6200 N LEROY AVE",c(-77.519421765493, 40.1121492411141)
"2/5/2020","62XX N LEROY AVE","3.7","19","2.1","6200 N LEROY AVE",c(-77.519421765493, 40.1121492411141)
"2/8/2020","62XX N LEROY AVE","1.3","1.1","< 1","6200 N LEROY AVE",c(-77.519421765493, 40.1121492411141)
NA,"62XX N LEROY AVE","Customer declined further testing",NA,NA,"6200 N LEROY AVE",c(-77.519421765493, 40.1121492411141)
"8/6/2019","62XX N LOUISE AVE","5.8","20","3.2","6200 N LOUISE AVE",c(-77.5194217609215, 40.1121492185811)
